weather,feature,pair,centering,seed,pairs,matched,mismatched,gap
normal,shared,L-R,uncentered,260928,4022,0.9881184655613675,0.9877272882950734,0.00039117726629393237
normal,shared,L-R,weather_centered,260928,4022,0.12839026145849308,-0.002435660421909814,0.13082592188040287
normal,specific,C-L,uncentered,260928,4022,0.3782747759775275,0.37882902008063285,-0.0005542441031053038
normal,specific,C-L,weather_centered,260928,4022,-0.00843261375451723,0.00122590643245759,-0.009658520186974818
normal,specific,C-R,uncentered,260928,4022,0.6737763344402619,0.6737827736385438,-6.439198281952957e-06
normal,specific,C-R,weather_centered,260928,4022,0.0007206629870811454,0.0012439338536552492,-0.0005232708665741034
normal,specific,L-R,uncentered,260928,4022,0.3768318473541239,0.37632895268354605,0.0005028946705778971
normal,specific,L-R,weather_centered,260928,4022,0.02360723197953038,-0.001903541848183098,0.025510773827713478
normal,raw,C-L,uncentered,260929,3970,-0.036769449312166226,-0.04493504854136194,0.008165599229195717
normal,raw,C-L,weather_centered,260929,3970,0.22737053628327392,-0.007917424947499713,0.2352879612307736
normal,raw,C-R,uncentered,260929,3970,-0.4079927979181067,-0.41399291664113125,0.006000118723024507
normal,raw,C-R,weather_centered,260929,3970,0.22283213338330007,-0.006200634948761409,0.22903276833206146
normal,raw,L-R,uncentered,260929,3970,0.4405033171003386,0.42560412351595234,0.014899193584386254
normal,raw,L-R,weather_centered,260929,3970,0.41028356640539837,-0.008090243293745556,0.4183738096991439
normal,shared,C-L,uncentered,260929,3970,0.9789506262630135,0.978953533782625,-2.9075196115309565e-06
normal,shared,C-L,weather_centered,260929,3970,0.02768408352590636,0.002736937644744865,0.024947145881161488
normal,shared,C-R,uncentered,260929,3970,0.9692346155707825,0.9692305114796967,4.104091085822109e-06
normal,shared,C-R,weather_centered,260929,3970,-0.001652517191810636,0.0003003713517231514,-0.001952888543533787
normal,shared,L-R,uncentered,260929,3970,0.9881302588187637,0.9877391039251724,0.0003911548935912556
normal,shared,L-R,weather_centered,260929,3970,0.1298370582413598,-0.006076088563083552,0.13591314680444336
normal,specific,C-L,uncentered,260929,3970,0.37841049352711165,0.378327422327176,8.307119993564737e-05
normal,specific,C-L,weather_centered,260929,3970,-0.008012021859778718,0.0002129697482672058,-0.008224991608045924
normal,specific,C-R,uncentered,260929,3970,0.6738685147625549,0.6738461166817882,2.2398080766770704e-05
normal,specific,C-R,weather_centered,260929,3970,0.0006730835808416896,-0.0013419076561395685,0.002014991236981259
normal,specific,L-R,uncentered,260929,3970,0.37704148768236,0.37654907358691125,0.0004924140954487456
normal,specific,L-R,weather_centered,260929,3970,0.025133134985499343,0.002861893234827096,0.022271241750672244
normal,raw,C-L,uncentered,260930,4015,-0.03679571237404236,-0.04487266668608538,0.00807695431204303
normal,raw,C-L,weather_centered,260930,4015,0.2269844793467705,-0.013561682871790165,0.24054616221856065
normal,raw,C-R,uncentered,260930,4015,-0.40807852254299776,-0.41422856658108764,0.006150044038089845
normal,raw,C-R,weather_centered,260930,4015,0.22157180518294714,-0.010171770992177887,0.231743576175125
normal,raw,L-R,uncentered,260930,4015,0.44050989739946295,0.4253920757972426,0.01511782160222027
normal,raw,L-R,weather_centered,260930,4015,0.40933304149266464,-0.018976923705840577,0.42830996519850517
normal,shared,C-L,uncentered,260930,4015,0.978937340137404,0.9789692286667809,-3.1888529376901666e-05
normal,shared,C-L,weather_centered,260930,4015,0.026956283965868223,-0.0037168573628028325,0.03067314132867105
normal,shared,C-R,uncentered,260930,4015,0.9692079454835941,0.969209365442487,-1.4199588929680438e-06
normal,shared,C-R,weather_centered,260930,4015,-0.0006111486741161851,-0.0008307406246629665,0.00021959195054678022
normal,shared,L-R,uncentered,260930,4015,0.988119137362879,0.9877411259659945,0.00037801139688451054
normal,shared,L-R,weather_centered,260930,4015,0.13041447606835627,-0.00949620504108525,0.1399106811094415
normal,specific,C-L,uncentered,260930,4015,0.3780479905621753,0.3781892904660177,-0.00014129990384242235
normal,specific,C-L,weather_centered,260930,4015,-0.008838237375922011,-0.0012771718738823058,-0.007561065502039704
normal,specific,C-R,uncentered,260930,4015,0.6737801790175402,0.6738032574304081,-2.3078412867877034e-05
normal,specific,C-R,weather_centered,260930,4015,0.0008873264238403651,-0.003770022665065673,0.004657349088906037
normal,specific,L-R,uncentered,260930,4015,0.376598344691102,0.3760746744535407,0.0005236702375612311
normal,specific,L-R,weather_centered,260930,4015,0.025048317203555565,-0.001576777751260542,0.026625094954816107
normal,raw,C-L,uncentered,260931,4015,-0.03668684199335139,-0.04492309881871801,0.008236256825366621
normal,raw,C-L,weather_centered,260931,4015,0.22668356304503867,-0.013180688485447836,0.2398642515304865
normal,raw,C-R,uncentered,260931,4015,-0.40780912539030406,-0.4139430577005649,0.006133932310260845
normal,raw,C-R,weather_centered,260931,4015,0.22276600946938718,-0.011147507654123832,0.23391351712351102
normal,raw,L-R,uncentered,260931,4015,0.44067118794110516,0.4253836461280749,0.015287541813030355
normal,raw,L-R,weather_centered,260931,4015,0.4101573442372805,-0.025059341565694622,0.4352166858029751
normal,shared,C-L,uncentered,260931,4015,0.9789525171959975,0.9789467528549812,5.764341016266803e-06
normal,shared,C-L,weather_centered,260931,4015,0.027739157798799846,-0.0025715365145550233,0.03031069431335487
normal,shared,C-R,uncentered,260931,4015,0.9691847392687117,0.9691196149982507,6.512427046107511e-05
normal,shared,C-R,weather_centered,260931,4015,-0.0011742829094951032,-0.0007118066804842576,-0.00046247622901084823
normal,shared,L-R,uncentered,260931,4015,0.9881005276645956,0.9876990876333408,0.00040144003125488966
normal,shared,L-R,weather_centered,260931,4015,0.1321019361971529,-0.005426495392176707,0.13752843158932962
normal,specific,C-L,uncentered,260931,4015,0.37913540951496477,0.37927248708582445,-0.00013707757085973474
normal,specific,C-L,weather_centered,260931,4015,-0.008389375369248966,0.001089148873978343,-0.00947852424322731
normal,specific,C-R,uncentered,260931,4015,0.6738052460913817,0.6736630739608854,0.0001421721304961847
normal,specific,C-R,weather_centered,260931,4015,0.0003871012423658512,-0.0010445228293859202,0.0014316240717517712
normal,specific,L-R,uncentered,260931,4015,0.37772436951127697,0.3771831535560149,0.0005412159552621187
normal,specific,L-R,weather_centered,260931,4015,0.025220979730337413,-0.0007729540831477923,0.025993933813485203
normal,raw,C-L,uncentered,260932,4015,-0.03668531900184943,-0.04482333689150414,0.008138017889654703
normal,raw,C-L,weather_centered,260932,4015,0.22653531188060133,-0.007943555663605405,0.23447886754420674
normal,raw,C-R,uncentered,260932,4015,-0.407846539947583,-0.4139751771336602,0.0061286371860772215
normal,raw,C-R,weather_centered,260932,4015,0.22141298132994103,-0.00926398220873273,0.2306769635386737
normal,raw,L-R,uncentered,260932,4015,0.4404741069455778,0.42494695301065427,0.015527153934923517
normal,raw,L-R,weather_centered,260932,4015,0.4080800524686289,-0.02238050892478277,0.43046056139341166
normal,shared,C-L,uncentered,260932,4015,0.9789537950375562,0.9789351131386553,1.8681898900881772e-05
normal,shared,C-L,weather_centered,260932,4015,0.026422740356150363,-0.002326029436328752,0.02874876979247912
normal,shared,C-R,uncentered,260932,4015,0.969160197600501,0.9691890830404509,-2.888543994988529e-05
normal,shared,C-R,weather_centered,260932,4015,-0.0008554469430389715,0.002979972173575222,-0.0038354191166141984
normal,shared,L-R,uncentered,260932,4015,0.9881049564609607,0.9877543797288046,0.0003505767321561324
normal,shared,L-R,weather_centered,260932,4015,0.12742942464093412,0.0020835590769009158,0.1253458655640332
normal,specific,C-L,uncentered,260932,4015,0.3792447607382955,0.3785212922746247,0.0007234684636707915
normal,specific,C-L,weather_centered,260932,4015,-0.009159676314257164,-0.0010825162314322626,-0.008077160082824901
normal,specific,C-R,uncentered,260932,4015,0.67371416354928,0.6737601806375977,-4.6017088317699796e-05
normal,specific,C-R,weather_centered,260932,4015,0.0007394801318795788,-0.0002000153602959176,0.0009394954921754974
normal,specific,L-R,uncentered,260932,4015,0.37775942951984054,0.3773007215048128,0.0004587080150277278
normal,specific,L-R,weather_centered,260932,4015,0.02464355572827596,-9.2623167400903e-05,0.024736178895676864
overcast,raw,C-L,uncentered,260923,138,-0.03305830060411412,-0.03606532972103208,0.003007029116917962
overcast,raw,C-L,weather_centered,260923,138,0.10391665988461715,-0.007367415269677545,0.11128407515429467
overcast,raw,C-R,uncentered,260923,138,-0.4013666550074253,-0.4020382223526072,0.0006715673451818977
overcast,raw,C-R,weather_centered,260923,138,0.02488569412696178,0.007458598838856485,0.017427095288105293
overcast,raw,L-R,uncentered,260923,138,0.43933218865543155,0.43431841495220413,0.005013773703227491
overcast,raw,L-R,weather_centered,260923,138,0.2515010183004248,0.02978146067579322,0.2217195576246316
overcast,shared,C-L,uncentered,260923,138,0.97824977124955,0.978152397645462,9.737360408794998e-05
overcast,shared,C-L,weather_centered,260923,138,-0.03830107972660846,0.00806447429959009,-0.04636555402619856
overcast,shared,C-R,uncentered,260923,138,0.968626273268628,0.9685306777485145,9.559552011317298e-05
overcast,shared,C-R,weather_centered,260923,138,0.009971603166375135,-0.012746068372603692,0.02271767153897883
overcast,shared,L-R,uncentered,260923,138,0.9884532816723502,0.9883222590135613,0.0001310226587890024
overcast,shared,L-R,weather_centered,260923,138,-0.017051725887846966,0.04494796721783425,-0.06199969310568122
overcast,specific,C-L,uncentered,260923,138,0.4520949919601482,0.455202229131524,-0.0031072371713758333
overcast,specific,C-L,weather_centered,260923,138,-0.04998984521195808,-0.0020694066694641865,-0.04792043854249389
overcast,specific,C-R,uncentered,260923,138,0.6698727290372564,0.6695192915946804,0.000353437442575942
overcast,specific,C-R,weather_centered,260923,138,0.0019758095968372053,-0.0018432255826388451,0.003819035179476048
overcast,specific,L-R,uncentered,260923,138,0.4453082626938631,0.4450957373839848,0.00021252530987819843
overcast,specific,L-R,weather_centered,260923,138,0.016245993848115297,0.0022514450957225444,0.013994548752392756
overcast,raw,C-L,uncentered,260924,118,-0.03380201630185035,-0.035238315286608625,0.0014362989847582746
overcast,raw,C-L,weather_centered,260924,118,0.09909274373000965,-0.022443551221302368,0.12153629495131198
overcast,raw,C-R,uncentered,260924,118,-0.4036813402726863,-0.40286861817110503,-0.0008127221015812177
overcast,raw,C-R,weather_centered,260924,118,0.02478649901870313,-0.02950851066880102,0.054295009687504156
overcast,raw,L-R,uncentered,260924,118,0.43697048754235446,0.43445722972499784,0.002513257817356803
overcast,raw,L-R,weather_centered,260924,118,0.20343051474380125,0.016108143835246995,0.18732237090855428
overcast,shared,C-L,uncentered,260924,118,0.9784277688535815,0.9783043004239595,0.00012346842962215087
overcast,shared,C-L,weather_centered,260924,118,-0.03718497197742072,0.008007281680457308,-0.045192253657878025
overcast,shared,C-R,uncentered,260924,118,0.969296332685755,0.9682121764303123,0.001084156255442634
overcast,shared,C-R,weather_centered,260924,118,0.01596040079995099,0.013171217482050577,0.002789183317900407
overcast,shared,L-R,uncentered,260924,118,0.9889270277051782,0.9879181713076538,0.0010088563975241404
overcast,shared,L-R,weather_centered,260924,118,-0.024531380178323705,-0.05881808348951418,0.03428670331119047
overcast,specific,C-L,uncentered,260924,118,0.450009547154825,0.4576717073772716,-0.00766216022244649
overcast,specific,C-L,weather_centered,260924,118,-0.05041828419241246,0.027045853027644312,-0.07746413722005678
overcast,specific,C-R,uncentered,260924,118,0.6716904848450228,0.6684575262902044,0.0032329585548185043
overcast,specific,C-R,weather_centered,260924,118,0.005048093777520878,0.010406575615477108,-0.005358481837956231
overcast,specific,L-R,uncentered,260924,118,0.4440362773701352,0.44219105832876476,0.00184521904137046
overcast,specific,L-R,weather_centered,260924,118,0.006043588583593585,-0.010014194534785071,0.016057783118378657
overcast,raw,C-L,uncentered,260925,112,-0.033302916393800695,-0.03697248220085204,0.003669565807051338
overcast,raw,C-L,weather_centered,260925,112,0.06024622354251747,0.015034850470001524,0.045211373072515944
overcast,raw,C-R,uncentered,260925,112,-0.4028073651716901,-0.4033334531146232,0.0005260879429330689
overcast,raw,C-R,weather_centered,260925,112,0.028869738053901316,0.02855012681326253,0.00031961124063880193
overcast,raw,L-R,uncentered,260925,112,0.43936907504289635,0.4348723580416577,0.004496717001238691
overcast,raw,L-R,weather_centered,260925,112,0.24905055110095736,-0.010068215870913456,0.25911876697187086
overcast,shared,C-L,uncentered,260925,112,0.9783322391733879,0.9780881563185287,0.00024408285485889164
overcast,shared,C-L,weather_centered,260925,112,-0.03958083073898568,0.00620811102090813,-0.04578894175989382
overcast,shared,C-R,uncentered,260925,112,0.9691644331271533,0.9695034257556286,-0.00033899262847528596
overcast,shared,C-R,weather_centered,260925,112,0.00506454326101591,-0.004774111932382826,0.009838655193398738
overcast,shared,L-R,uncentered,260925,112,0.9888477742272733,0.9887971919307288,5.058229654464639e-05
overcast,shared,L-R,weather_centered,260925,112,0.05019069998552829,-0.05018285078243985,0.10037355076796814
overcast,specific,C-L,uncentered,260925,112,0.4548702727907705,0.4459068272549042,0.008963445535866244
overcast,specific,C-L,weather_centered,260925,112,-0.04077151907886817,0.01301202340322845,-0.053783542482096616
overcast,specific,C-R,uncentered,260925,112,0.6710697496052562,0.671895795263236,-0.0008260456579797336
overcast,specific,C-R,weather_centered,260925,112,0.0043171991880554305,-0.0020941183858156193,0.006411317573871042
overcast,specific,L-R,uncentered,260925,112,0.4486183337744721,0.448837428134074,-0.00021909435960191078
overcast,specific,L-R,weather_centered,260925,112,0.015252770204846472,-0.024608492510667428,0.0398612627155139
overcast,raw,C-L,uncentered,260926,116,-0.03305045696316073,-0.03639911142714363,0.0033486544639829046
overcast,raw,C-L,weather_centered,260926,116,0.1017778445214527,-0.0027163382518250265,0.10449418277327772
overcast,raw,C-R,uncentered,260926,116,-0.40263000937881166,-0.403236799280698,0.0006067899018863083
overcast,raw,C-R,weather_centered,260926,116,0.04662122072713616,0.025404410857868903,0.021216809869267265
overcast,raw,L-R,uncentered,260926,116,0.4389544181199035,0.43406535743728175,0.004889060682621676
overcast,raw,L-R,weather_centered,260926,116,0.2120732453184998,-0.026755954415633356,0.23882919973413316
overcast,shared,C-L,uncentered,260926,116,0.9784514425499723,0.9784329682932824,1.8474256689973042e-05
overcast,shared,C-L,weather_centered,260926,116,-0.03956507897884944,0.010975954999128193,-0.05054103397797764
overcast,shared,C-R,uncentered,260926,116,0.9690522155018507,0.969337941866389,-0.00028572636453826213
overcast,shared,C-R,weather_centered,260926,116,0.028060115893099,0.0014640216516145735,0.02659609424148442
overcast,shared,L-R,uncentered,260926,116,0.9885661528851308,0.988761444520404,-0.00019529163527320445
overcast,shared,L-R,weather_centered,260926,116,0.01876588099740528,0.00937652222431268,0.009389358773092603
overcast,specific,C-L,uncentered,260926,116,0.44828653253704925,0.44959065485452093,-0.0013041223174716796
overcast,specific,C-L,weather_centered,260926,116,-0.05227174351510731,0.005852211011290732,-0.05812395452639805
overcast,specific,C-R,uncentered,260926,116,0.6703585309912545,0.6719333927111439,-0.0015748617198895793
overcast,specific,C-R,weather_centered,260926,116,0.024506529648116643,-0.0037451936331174512,0.02825172328123409
overcast,specific,L-R,uncentered,260926,116,0.4418784564885579,0.44261090254556,-0.000732446057002166
overcast,specific,L-R,weather_centered,260926,116,0.006273915296412957,0.02054926053783119,-0.014275345241418231
overcast,raw,C-L,uncentered,260927,130,-0.033496717766418556,-0.035437388762129055,0.0019406709957104841
overcast,raw,C-L,weather_centered,260927,130,0.12516754580704187,-0.023438034903591854,0.1486055807106337
overcast,raw,C-R,uncentered,260927,130,-0.40243143532435577,-0.40269617088050347,0.00026473555614768145
overcast,raw,C-R,weather_centered,260927,130,0.03895846909779892,0.013491352502824239,0.02546711659497469
overcast,raw,L-R,uncentered,260927,130,0.4376386398867475,0.4337650026173029,0.0038736372694445974
overcast,raw,L-R,weather_centered,260927,130,0.1894968588997436,-0.03333975473933568,0.22283661363907933
overcast,shared,C-L,uncentered,260927,130,0.9783469220749208,0.9783005917603993,4.633031452144776e-05
overcast,shared,C-L,weather_centered,260927,130,-0.041297330927617525,0.01819919762992099,-0.0594965285575385
overcast,shared,C-R,uncentered,260927,130,0.9690727494854878,0.9686804722804407,0.0003922772050470638
overcast,shared,C-R,weather_centered,260927,130,0.010255190477357061,-0.0015493728702996215,0.01180456334765668
overcast,shared,L-R,uncentered,260927,130,0.9886438117445511,0.9881976961579519,0.0004461155865991632
overcast,shared,L-R,weather_centered,260927,130,0.05170979356907112,-0.06570570191012953,0.11741549547920065
overcast,specific,C-L,uncentered,260927,130,0.4493353549427196,0.4536180646111732,-0.004282709668453687
overcast,specific,C-L,weather_centered,260927,130,-0.052439231586316644,0.009878899409409489,-0.06231813099572612
overcast,specific,C-R,uncentered,260927,130,0.6710053987346523,0.6698136710621249,0.0011917276725272644
overcast,specific,C-R,weather_centered,260927,130,-0.0030534804804742193,-0.008133403563096336,0.005079923082622122
overcast,specific,L-R,uncentered,260927,130,0.44325832681622385,0.4423583619392611,0.0008999648769628055
overcast,specific,L-R,weather_centered,260927,130,0.02130554888495114,-0.015461123229343971,0.03676667211429511
overcast,raw,C-L,uncentered,260928,138,-0.033539295089989395,-0.03629057644540194,0.0027512813554125466
overcast,raw,C-L,weather_centered,260928,138,0.09152551547459163,-0.0044542331361127835,0.0959797486107044
overcast,raw,C-R,uncentered,260928,138,-0.40242840131468777,-0.4025317378831391,0.00010333656845136264
overcast,raw,C-R,weather_centered,260928,138,0.04494679645321662,0.03715683470298144,0.007789961750235188
overcast,raw,L-R,uncentered,260928,138,0.43900656480574335,0.4361021653697389,0.0029043994360044463
overcast,raw,L-R,weather_centered,260928,138,0.24377681485613137,0.06316274549646364,0.18061406935966776
overcast,shared,C-L,uncentered,260928,138,0.9784496393406901,0.9783056364612466,0.00014400287944335848
overcast,shared,C-L,weather_centered,260928,138,-0.031477439997794954,0.011531236989683724,-0.04300867698747868
overcast,shared,C-R,uncentered,260928,138,0.9687287669908998,0.9688857839110347,-0.0001570169201348863
overcast,shared,C-R,weather_centered,260928,138,-0.003396775745624349,-0.007743578617231031,0.004346802871606677
overcast,shared,L-R,uncentered,260928,138,0.9886073083970894,0.9882993142514429,0.0003079941456463724
overcast,shared,L-R,weather_centered,260928,138,0.07822800380769737,-0.027381684303693744,0.10560968811139111
overcast,specific,C-L,uncentered,260928,138,0.4529901374477162,0.4509737362573289,0.0020164011903873397
overcast,specific,C-L,weather_centered,260928,138,-0.04474124758327125,0.020635989598542046,-0.06537723718181329
overcast,specific,C-R,uncentered,260928,138,0.6703617331018078,0.6701733995025181,0.0001883335992897574
overcast,specific,C-R,weather_centered,260928,138,-0.004020450981660076,-0.0051342938898999045,0.0011138429082398298
overcast,specific,L-R,uncentered,260928,138,0.44655299161021456,0.4463031301063487,0.00024986150386585137
overcast,specific,L-R,weather_centered,260928,138,0.02550431718557895,0.004009673217521355,0.0214946439680576
overcast,raw,C-L,uncentered,260929,120,-0.032990508477788526,-0.03589186072684882,0.0029013522490602913
overcast,raw,C-L,weather_centered,260929,120,0.10995003514704793,-0.012293344188670645,0.12224337933571858
overcast,raw,C-R,uncentered,260929,120,-0.4018573421468981,-0.40217525165691287,0.0003179095100147152
overcast,raw,C-R,weather_centered,260929,120,0.019628704117340613,0.023214365540553387,-0.0035856614232127725
overcast,raw,L-R,uncentered,260929,120,0.4386701670666978,0.43458734716180064,0.004082819904897153
overcast,raw,L-R,weather_centered,260929,120,0.2466253130843369,0.03885530380429463,0.20777000928004227
overcast,shared,C-L,uncentered,260929,120,0.9783419128792794,0.978037874739782,0.0003040381394971999
overcast,shared,C-L,weather_centered,260929,120,-0.038620407511885925,0.03078543276197587,-0.06940584027386179
overcast,shared,C-R,uncentered,260929,120,0.9688897998968081,0.968785801693894,0.00010399820291403424
overcast,shared,C-R,weather_centered,260929,120,0.008365546502495621,-0.015105968535596537,0.023471515038092156
overcast,shared,L-R,uncentered,260929,120,0.9886815771858093,0.9884496982890979,0.00023187889671132296
overcast,shared,L-R,weather_centered,260929,120,0.05940249587290346,0.005312528460262658,0.0540899674126408
overcast,specific,C-L,uncentered,260929,120,0.4539576657323761,0.4588449330827222,-0.004887267350345977
overcast,specific,C-L,weather_centered,260929,120,-0.05172703084590571,0.015330677352665526,-0.06705770819857124
overcast,specific,C-R,uncentered,260929,120,0.6709757922422409,0.6705997617863358,0.0003760304559052278
overcast,specific,C-R,weather_centered,260929,120,0.0020940227115998937,-0.009857495191140287,0.011951517902740178
overcast,specific,L-R,uncentered,260929,120,0.4477437530785429,0.44747561748183845,0.0002681355967045172
overcast,specific,L-R,weather_centered,260929,120,0.01801251153757773,0.009796463015933869,0.008216048521643862
overcast,raw,C-L,uncentered,260930,122,-0.03377804314827428,-0.036295633133725094,0.0025175899854508006
overcast,raw,C-L,weather_centered,260930,122,0.13554799051536684,0.0030973315946045644,0.13245065892076227
overcast,raw,C-R,uncentered,260930,122,-0.40292367306735916,-0.4031758201908915,0.00025214712353227494
overcast,raw,C-R,weather_centered,260930,122,0.04623831795688122,0.013886376321786012,0.03235194163509521
overcast,raw,L-R,uncentered,260930,122,0.4387871369052566,0.4334312519812505,0.005355884924006019
overcast,raw,L-R,weather_centered,260930,122,0.23222251432572197,0.015599035597371184,0.2166234787283508
overcast,shared,C-L,uncentered,260930,122,0.9784222028118496,0.9785725847465444,-0.00015038193469469956
overcast,shared,C-L,weather_centered,260930,122,-0.0453099167124935,0.00241817316026288,-0.047728089872756375
overcast,shared,C-R,uncentered,260930,122,0.9691372875824517,0.9693779443574005,-0.0002406567749490797
overcast,shared,C-R,weather_centered,260930,122,-0.0035535942356764694,-0.006502845831565608,0.002949251595889139
overcast,shared,L-R,uncentered,260930,122,0.988822994803152,0.9885895973579691,0.00023339744518295738
overcast,shared,L-R,weather_centered,260930,122,0.11951963757444127,-0.04113229681764597,0.16065193439208728
overcast,specific,C-L,uncentered,260930,122,0.4518090492237616,0.4543652477327639,-0.002556198509002368
overcast,specific,C-L,weather_centered,260930,122,-0.05259068218511866,0.0054607665420941705,-0.058051448727212816
overcast,specific,C-R,uncentered,260930,122,0.6710164462112325,0.6721362416736596,-0.0011197954624271448
overcast,specific,C-R,weather_centered,260930,122,-0.010153100331484224,-0.0053102880117600875,-0.004842812319724137
overcast,specific,L-R,uncentered,260930,122,0.445514184538753,0.44571429290869435,-0.00020010836994129738
overcast,specific,L-R,weather_centered,260930,122,0.036891475695207704,0.009308517864019806,0.02758295783118789
overcast,raw,C-L,uncentered,260931,130,-0.03312382874598521,-0.036384478312903666,0.003260649566918447
overcast,raw,C-L,weather_centered,260931,130,0.11879590529901958,-0.00557009752590381,0.1243660028249234
overcast,raw,C-R,uncentered,260931,130,-0.4030576480237762,-0.4039348221566218,0.0008771741328456368
overcast,raw,C-R,weather_centered,260931,130,0.04274818357899983,0.056025608673214315,-0.01327742509421449
overcast,raw,L-R,uncentered,260931,130,0.43963039356236594,0.43405170401851983,0.005578689543846038
overcast,raw,L-R,weather_centered,260931,130,0.26076370205876676,0.0029682850113288443,0.2577954170474379
overcast,shared,C-L,uncentered,260931,130,0.9784576598853353,0.9786930588850047,-0.00023539899966938522
overcast,shared,C-L,weather_centered,260931,130,-0.043063186343410956,0.02003660832677626,-0.06309979467018723
overcast,shared,C-R,uncentered,260931,130,0.9689032654597576,0.9690679476290063,-0.00016468216924869943
overcast,shared,C-R,weather_centered,260931,130,0.012312994955794758,-0.015743617283739735,0.028056612239534488
overcast,shared,L-R,uncentered,260931,130,0.9886664409823335,0.9885029523641483,0.00016348861818516855
overcast,shared,L-R,weather_centered,260931,130,0.10931522124606549,-0.03364764775652739,0.14296286900259286
overcast,specific,C-L,uncentered,260931,130,0.45298527823074763,0.4550382079557857,-0.002052929725038134
overcast,specific,C-L,weather_centered,260931,130,-0.05196025859466963,0.009335491638443915,-0.06129575023311354
overcast,specific,C-R,uncentered,260931,130,0.6709592229156376,0.6706830484638686,0.0002761744517689444
overcast,specific,C-R,weather_centered,260931,130,-0.0018704528123228063,0.006553405233024687,-0.00842385804534749
overcast,specific,L-R,uncentered,260931,130,0.4469582195436096,0.44677137167066694,0.00018684787294257103
overcast,specific,L-R,weather_centered,260931,130,0.027472624947734732,-0.020198238523270264,0.047670863471005
overcast,raw,C-L,uncentered,260932,126,-0.03343486950110583,-0.03662750030951005,0.0031926308084042183
overcast,raw,C-L,weather_centered,260932,126,0.09257364839885317,-0.02624226321784551,0.11881591161669867
overcast,raw,C-R,uncentered,260932,126,-0.40171129607179473,-0.40233188019525007,0.000620584123455486
overcast,raw,C-R,weather_centered,260932,126,0.005756185361782149,0.01704118431240146,-0.011284998950619313
overcast,raw,L-R,uncentered,260932,126,0.4379945745441567,0.4343179162922287,0.0036766582519279266
overcast,raw,L-R,weather_centered,260932,126,0.2122179925373734,0.026359147537375983,0.1858588449999974
overcast,shared,C-L,uncentered,260932,126,0.9782645633048417,0.978201573729037,6.298957580484567e-05
overcast,shared,C-L,weather_centered,260932,126,-0.04021446712920064,0.008984309006114008,-0.04919877613531464
overcast,shared,C-R,uncentered,260932,126,0.9688356664606202,0.9687957998475882,3.98666130320673e-05
overcast,shared,C-R,weather_centered,260932,126,0.015169545814985778,-0.019528260973202878,0.03469780678818865
overcast,shared,L-R,uncentered,260932,126,0.9885205039929864,0.9882304971185792,0.0002900068744069882
overcast,shared,L-R,weather_centered,260932,126,0.02162682488251776,-0.05469429396861443,0.07632111885113219
overcast,specific,C-L,uncentered,260932,126,0.4548345231921365,0.45375395246720784,0.0010805707249286376
overcast,specific,C-L,weather_centered,260932,126,-0.046013318229509985,0.00936791475237706,-0.05538123298188701
overcast,specific,C-R,uncentered,260932,126,0.6706460242413986,0.6705508990350582,9.512520634043165e-05
overcast,specific,C-R,weather_centered,260932,126,0.012377570535885275,-0.007497188629449664,0.019874759165334942
overcast,specific,L-R,uncentered,260932,126,0.44831182048151036,0.44810062215794944,0.000211198323560978
overcast,specific,L-R,weather_centered,260932,126,0.014731651038765772,-0.03343770782042821,0.04816935885919398
fog,raw,C-L,uncentered,260923,865,-0.03564507001448612,-0.04080777719164266,0.0051627071771565385
fog,raw,C-L,weather_centered,260923,865,0.08975118980441293,-0.03342015987849658,0.12317134968290953
fog,raw,C-R,uncentered,260923,865,-0.42520833102408406,-0.43365816428983545,0.008449833265751366
fog,raw,C-R,weather_centered,260923,865,0.1876332532840069,-0.029901899344199442,0.21753515262820633
fog,raw,L-R,uncentered,260923,865,0.4265077361399154,0.38975221981640157,0.03675551632351379
fog,raw,L-R,weather_centered,260923,865,0.4934782360630945,-0.12549167864497937,0.6189699147080739
fog,shared,C-L,uncentered,260923,865,0.9815225216271785,0.9815232155165734,-6.938893948390592e-07
fog,shared,C-L,weather_centered,260923,865,-0.016753203444690817,0.008442939149412382,-0.025196142594103205
fog,shared,C-R,uncentered,260923,865,0.9743028051904696,0.9741970795096051,0.00010572568086426733
fog,shared,C-R,weather_centered,260923,865,0.01197240769076508,-0.0015854230538550735,0.013557830744620155
fog,shared,L-R,uncentered,260923,865,0.988663408343459,0.9875095905143227,0.0011538178291362847
fog,shared,L-R,weather_centered,260923,865,0.3090533436877715,-0.043516965364171205,0.35257030905194264
fog,specific,C-L,uncentered,260923,865,0.5412009778807603,0.5421457586357374,-0.000944780754977138
fog,specific,C-L,weather_centered,260923,865,-0.020779477612169747,0.004072340373259587,-0.024851817985429337
fog,specific,C-R,uncentered,260923,865,0.6810793051766046,0.6809122047281018,0.0001671004485027771
fog,specific,C-R,weather_centered,260923,865,-0.009044216019890566,0.0033704134758737476,-0.01241462949576431
fog,specific,L-R,uncentered,260923,865,0.5311322629091406,0.5308559681156472,0.00027629479349352355
fog,specific,L-R,weather_centered,260923,865,-0.0005168371351083659,0.0020277642771050508,-0.0025446014122134193
fog,raw,C-L,uncentered,260924,823,-0.03607884741572484,-0.04172802945841498,0.005649182042690128
