method,condition,cls,metric,iou,gt_objects,has_gt,ap,strong_minus_method
ASF_official,shoulder,bus,3d,0.5,0,False,0.0,0.0
ASF_official,shoulder,bus,3d,0.7,0,False,0.0,0.0
ASF_official,shoulder,bus,bev,0.3,0,False,0.0,0.0
ASF_official,shoulder,bus,bev,0.5,0,False,0.0,0.0
ASF_official,shoulder,bus,bev,0.7,0,False,0.0,0.0
ASF_official,mountain,sed,3d,0.3,1086,True,89.73177252636825,-0.2552712782458144
ASF_official,mountain,sed,3d,0.5,1086,True,67.50128091242576,-1.2076957699373452
ASF_official,mountain,sed,3d,0.7,1086,True,13.183441358301417,-3.069042031105715
ASF_official,mountain,sed,bev,0.3,1086,True,92.32416645520637,-0.19289750057616573
ASF_official,mountain,sed,bev,0.5,1086,True,91.98190998465427,-0.3499656152836934
ASF_official,mountain,sed,bev,0.7,1086,True,70.3354366985676,4.031328832152056
ASF_official,mountain,bus,3d,0.3,598,True,62.770121077896015,-3.5705955676308534
ASF_official,mountain,bus,3d,0.5,598,True,58.63868998244516,-6.84139989230048
ASF_official,mountain,bus,3d,0.7,598,True,17.87936282457588,-2.7568806701385853
ASF_official,mountain,bus,bev,0.3,598,True,62.81632755638571,-3.6168020461205472
ASF_official,mountain,bus,bev,0.5,598,True,62.34393124720492,-6.248864567268221
ASF_official,mountain,bus,bev,0.7,598,True,40.825571448391415,-2.477459187446243
ASF_official,university,sed,3d,0.3,2599,True,72.46310754511738,-2.749669408045378
ASF_official,university,sed,3d,0.5,2599,True,43.654345636383454,1.3084978814935795
ASF_official,university,sed,3d,0.7,2599,True,5.918686971946433,-0.9201347712200247
ASF_official,university,sed,bev,0.3,2599,True,75.05350307985908,-2.842209547797964
ASF_official,university,sed,bev,0.5,2599,True,68.77298567749861,-2.7355755407550078
ASF_official,university,sed,bev,0.7,2599,True,32.52734026072008,-2.119770603185529
ASF_official,university,bus,3d,0.3,25,True,0.0,0.0
ASF_official,university,bus,3d,0.5,25,True,0.0,0.0
ASF_official,university,bus,3d,0.7,25,True,0.0,0.0
ASF_official,university,bus,bev,0.3,25,True,0.0,0.0
ASF_official,university,bus,bev,0.5,25,True,0.0,0.0
ASF_official,university,bus,bev,0.7,25,True,0.0,0.0
