name,variant,epoch,gpu,conf,condition,bev_0_7,bev_0_5,bev_0_3,3d_0_7,3d_0_5,3d_0_3,mean_all6,mean_3d,complete_results
StrongerControl_model2,StrongerControl,2,1,0.3,sleet,42.17478395641722,70.92629000760586,80.653132027861,9.298264760449635,60.01050593504764,80.42553817647826,57.24808581064327,49.911436290658514,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,university,56.155756536834325,80.40691221481336,80.8912512454884,25.08721230651511,70.57286917031404,80.42502142740034,65.5898371502276,58.69503430140983,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,urban,65.4987341916884,80.5946602006769,89.00942354439965,27.544262999801244,76.49946616305724,80.64173351250257,69.96471343535434,61.561820891787015,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,all,63.080564342436396,80.51957514189391,88.99093964676943,18.992489743449113,67.69610335715845,80.51613712851278,66.63263489337001,55.734910076373446,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,alleyway,41.36864492267719,66.73662764142365,68.59416150074694,5.176864134083385,45.14685975893334,68.16549412656605,49.19810868073842,39.496406006527586,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,countryside,54.11259889728789,87.26523795805001,88.21862459827152,10.784313725490197,44.00900318574265,78.37054897716662,60.460054557001484,44.38795529613316,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,day,61.92669213661437,80.48067470426325,88.8595835911169,18.676063909338918,67.28822344317155,88.27573428757532,67.58449534534672,58.08000721336193,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,fog,78.30665069880251,90.80485583533059,90.81285039229687,43.19450047763537,79.51220712463709,90.75252633557078,78.89726514404553,71.15307797928108,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,heavysnow,55.446213327037455,70.77345552865484,71.63315359627616,26.358743515571742,61.070952444628915,71.37834656877334,59.44347749682374,52.93601417632467,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,highway,59.118065237615205,88.96860881807984,89.60946189063161,18.693057162926095,72.44089946246591,88.78762544675234,69.6029530030785,59.97386069071479,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,lightsnow,65.14754784604958,88.96114168908096,89.39929280784123,29.506224549917025,76.70159349164997,89.28091143995708,73.16611863741598,65.16290982717469,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,mountain,74.3799278158876,90.8625305552322,99.61253055523221,14.55660550191182,77.68309369265457,90.77491055944638,74.64493311339413,61.00486991800426,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,night,65.38460385137914,80.63708030544511,81.0622088163902,22.996228315234273,68.56722395373248,80.8302327686463,66.57959633513791,57.464561679204344,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,normal,57.77547549922476,87.74684744511056,88.51322764698743,14.934989050953085,65.84936790093168,87.8042896263705,67.10403286159634,56.19621552608509,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
StrongerControl_model4,StrongerControl,4,2,0.3,overcast,76.10781742368468,90.35477086873608,90.46067146827835,24.60857137347943,80.67397712136886,90.3770601067374,75.43047806038079,65.2198695338619,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_4_total/0.3/complete_results.txt
