run,condition,class,metric,iou,ap,asf_ap,delta_pp
TaskDec Robust model_6,heavysnow,sed,BEV,0.5,61.48144476650461,61.279116602695694,0.2023281638089145
TaskDec Robust model_6,heavysnow,sed,BEV,0.7,43.22863988740779,42.616778269169906,0.6118616182378815
TaskDec Robust model_6,heavysnow,bus,3D,0.3,69.33075998565121,68.20418622088357,1.1265737647676417
TaskDec Robust model_6,heavysnow,bus,3D,0.5,29.905459416974622,32.550531908424915,-2.6450724914502928
TaskDec Robust model_6,heavysnow,bus,3D,0.7,7.5269811717180835,7.825995971587418,-0.2990147998693349
TaskDec Robust model_6,heavysnow,bus,BEV,0.3,87.38196946967707,87.51376457522746,-0.1317951055503812
TaskDec Robust model_6,heavysnow,bus,BEV,0.5,80.48584099761668,79.69984775555656,0.7859932420601154
TaskDec Robust model_6,heavysnow,bus,BEV,0.7,26.821401276480817,29.589559826906587,-2.7681585504257704
TaskDec Robust model_8,all,sed,3D,0.3,74.73608945427098,74.97794695657676,-0.24185750230577696
TaskDec Robust model_8,all,sed,3D,0.5,51.94216085228026,52.09162529168767,-0.14946443940741005
TaskDec Robust model_8,all,sed,3D,0.7,11.409594823673618,11.854227787775777,-0.44463296410215847
TaskDec Robust model_8,all,sed,BEV,0.3,77.58386205110797,77.84756800138433,-0.26370595027636057
TaskDec Robust model_8,all,sed,BEV,0.5,71.32653656600829,71.70175872066424,-0.3752221546559582
TaskDec Robust model_8,all,sed,BEV,0.7,44.49705790288559,43.2084463511566,1.2886115517289838
TaskDec Robust model_8,all,bus,3D,0.3,55.82725766440318,58.12835520133631,-2.301097536933135
TaskDec Robust model_8,all,bus,3D,0.5,30.867372345808352,31.055836725253055,-0.18846437944470296
TaskDec Robust model_8,all,bus,3D,0.7,6.163124842058395,7.93057570170773,-1.767450859649335
TaskDec Robust model_8,all,bus,BEV,0.3,64.9603213722053,67.85341563441995,-2.893094262214646
TaskDec Robust model_8,all,bus,BEV,0.5,50.61901033355074,53.20653519852178,-2.587524864971037
TaskDec Robust model_8,all,bus,BEV,0.7,18.46172174899627,20.853579642957946,-2.391857893961678
TaskDec Robust model_8,urban,sed,3D,0.3,77.8830057988323,78.21530346687796,-0.33229766804565486
TaskDec Robust model_8,urban,sed,3D,0.5,54.99002423754609,57.069269146190074,-2.079244908643986
TaskDec Robust model_8,urban,sed,3D,0.7,13.315214496577774,14.436119359295468,-1.120904862717694
TaskDec Robust model_8,urban,sed,BEV,0.3,80.78120459079673,81.14274190212569,-0.3615373113289593
TaskDec Robust model_8,urban,sed,BEV,0.5,73.92111471142536,74.76960621471763,-0.8484915032922657
TaskDec Robust model_8,urban,sed,BEV,0.7,48.07043440614732,50.836694047562126,-2.7662596414148055
TaskDec Robust model_8,urban,bus,3D,0.3,87.97539356185793,86.24622015391492,1.7291734079430086
TaskDec Robust model_8,urban,bus,3D,0.5,51.464041502165,45.14661479140337,6.31742671076163
TaskDec Robust model_8,urban,bus,3D,0.7,18.563610514722985,13.19080014789471,5.372810366828276
TaskDec Robust model_8,urban,bus,BEV,0.3,88.40312058909397,88.53903758982509,-0.13591700073111213
TaskDec Robust model_8,urban,bus,BEV,0.5,85.2293804986176,82.30261788411943,2.9267626144981733
TaskDec Robust model_8,urban,bus,BEV,0.7,44.0733882042968,38.80794482057661,5.265443383720189
TaskDec Robust model_8,highway,sed,3D,0.3,83.63986013491595,81.45046674612678,2.1893933887891706
TaskDec Robust model_8,highway,sed,3D,0.5,56.811201298542336,55.73026706875257,1.0809342297897686
TaskDec Robust model_8,highway,sed,3D,0.7,7.633507834519876,6.244769341412074,1.3887384931078017
TaskDec Robust model_8,highway,sed,BEV,0.3,84.34427760583137,84.34393180859784,0.0003457972335212389
TaskDec Robust model_8,highway,sed,BEV,0.5,80.4278376151968,78.05297775458348,2.374859860613313
TaskDec Robust model_8,highway,sed,BEV,0.7,45.74188450886729,41.99861999751438,3.743264511352905
TaskDec Robust model_8,highway,bus,3D,0.3,54.524220167080614,56.79300374524857,-2.2687835781679553
TaskDec Robust model_8,highway,bus,3D,0.5,28.841414594491543,29.334711576873406,-0.4932969823818638
TaskDec Robust model_8,highway,bus,3D,0.7,5.894835914691699,8.114078627460296,-2.2192427127685974
TaskDec Robust model_8,highway,bus,BEV,0.3,67.38471890424576,68.39847864916388,-1.0137597449181186
TaskDec Robust model_8,highway,bus,BEV,0.5,50.26985130024407,51.451891907410385,-1.1820406071663143
TaskDec Robust model_8,highway,bus,BEV,0.7,17.343089372787187,18.690332636240395,-1.3472432634532083
TaskDec Robust model_8,countryside,sed,3D,0.3,63.19003069523463,65.56484751745663,-2.3748168222219945
TaskDec Robust model_8,countryside,sed,3D,0.5,38.323570381751814,43.50148816290062,-5.177917781148807
TaskDec Robust model_8,countryside,sed,3D,0.7,7.640136965283478,6.530115388438913,1.1100215768445647
TaskDec Robust model_8,countryside,sed,BEV,0.3,68.22942287723734,69.847527648194,-1.6181047709566627
TaskDec Robust model_8,countryside,sed,BEV,0.5,58.936958053739886,60.368185366711856,-1.43122731297197
TaskDec Robust model_8,countryside,sed,BEV,0.7,21.61451679876994,27.25403185255677,-5.63951505378683
TaskDec Robust model_8,countryside,bus,3D,0.3,32.836713709939914,32.68170426065163,0.1550094492882863
TaskDec Robust model_8,countryside,bus,3D,0.5,22.461269155883873,15.098722415795587,7.362546740088286
TaskDec Robust model_8,countryside,bus,3D,0.7,3.533714248479937,1.9744483159117305,1.5592659325682063
TaskDec Robust model_8,countryside,bus,BEV,0.3,35.925715928221166,36.0397184999518,-0.11400257173063721
TaskDec Robust model_8,countryside,bus,BEV,0.5,28.266718931590173,20.90592334494773,7.360795586642443
TaskDec Robust model_8,countryside,bus,BEV,0.7,18.56143738363607,10.73170731707317,7.829730066562899
TaskDec Robust model_8,alleyway,sed,3D,0.3,38.568182756392275,39.07215294721143,-0.5039701908191532
TaskDec Robust model_8,alleyway,sed,3D,0.5,20.476447022887296,20.96564531014054,-0.4891982872532452
TaskDec Robust model_8,alleyway,sed,3D,0.7,1.9577617400489589,4.01230981209457,-2.0545480720456117
TaskDec Robust model_8,alleyway,sed,BEV,0.3,41.80426002921815,42.31873165539752,-0.5144716261793718
TaskDec Robust model_8,alleyway,sed,BEV,0.5,35.82177204362113,35.67898364381531,0.14278839980582347
TaskDec Robust model_8,alleyway,sed,BEV,0.7,16.891697765693507,17.434291234731138,-0.5425934690376302
TaskDec Robust model_8,alleyway,bus,3D,0.3,17.17078368024996,20.6062415028347,-3.4354578225847376
TaskDec Robust model_8,alleyway,bus,3D,0.5,1.6749271770792575,4.523238120081736,-2.8483109430024784
TaskDec Robust model_8,alleyway,bus,3D,0.7,0.027404768429706766,0.0,0.027404768429706766
TaskDec Robust model_8,alleyway,bus,BEV,0.3,19.780098939916233,22.689073352107012,-2.90897441219078
TaskDec Robust model_8,alleyway,bus,BEV,0.5,9.420730055805244,14.081002148461067,-4.660272092655823
TaskDec Robust model_8,alleyway,bus,BEV,0.7,0.4377736085053158,0.9161713465874155,-0.4783977380820997
TaskDec Robust model_8,parkinglots,sed,3D,0.3,73.63481187024315,66.40871747347634,7.226094396766811
TaskDec Robust model_8,parkinglots,sed,3D,0.5,45.34960303637795,44.80865464908141,0.5409483872965382
TaskDec Robust model_8,parkinglots,sed,3D,0.7,23.657229425479645,26.793951241902597,-3.136721816422952
TaskDec Robust model_8,parkinglots,sed,BEV,0.3,74.88067436404397,68.66446012317637,6.2162142408676
TaskDec Robust model_8,parkinglots,sed,BEV,0.5,58.12702637354425,55.84886359174085,2.2781627818033954
TaskDec Robust model_8,parkinglots,sed,BEV,0.7,28.54651178036024,33.3808202999792,-4.834308519618958
TaskDec Robust model_8,parkinglots,bus,3D,0.3,61.36263692532634,64.18320887248913,-2.82057194716279
TaskDec Robust model_8,parkinglots,bus,3D,0.5,34.175626060357764,38.036254785614894,-3.860628725257129
TaskDec Robust model_8,parkinglots,bus,3D,0.7,1.7388840923807467,9.73464209921206,-7.995758006831313
TaskDec Robust model_8,parkinglots,bus,BEV,0.3,64.90437612017828,66.88404536536319,-1.9796692451849083
TaskDec Robust model_8,parkinglots,bus,BEV,0.5,48.697093168786424,53.54145289851559,-4.844359729729163
TaskDec Robust model_8,parkinglots,bus,BEV,0.7,6.010697094141421,20.058069360882467,-14.047372266741046
TaskDec Robust model_8,shoulder,sed,3D,0.3,97.22555299610292,97.31850614334388,-0.09295314724096215
TaskDec Robust model_8,shoulder,sed,3D,0.5,94.52316212422724,94.58454349247377,-0.06138136824652918
TaskDec Robust model_8,shoulder,sed,3D,0.7,72.01338275446815,65.77405586677395,6.2393268876942045
TaskDec Robust model_8,shoulder,sed,BEV,0.3,99.7476188166249,99.8751358346124,-0.12751701798750048
TaskDec Robust model_8,shoulder,sed,BEV,0.5,99.6612764158387,97.45584458702352,2.205431828815179
TaskDec Robust model_8,shoulder,sed,BEV,0.7,90.81867859540932,91.51245419840147,-0.6937756029921474
TaskDec Robust model_8,shoulder,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust model_8,shoulder,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust model_8,shoulder,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust model_8,shoulder,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust model_8,shoulder,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust model_8,shoulder,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust model_8,mountain,sed,3D,0.3,89.46667456495945,89.73177252636825,-0.2650979614087987
TaskDec Robust model_8,mountain,sed,3D,0.5,69.01314863102752,67.50128091242576,1.5118677186017635
TaskDec Robust model_8,mountain,sed,3D,0.7,8.925156512072679,13.183441358301417,-4.258284846228738
TaskDec Robust model_8,mountain,sed,BEV,0.3,92.1639613690718,92.32416645520637,-0.1602050861345674
TaskDec Robust model_8,mountain,sed,BEV,0.5,91.8477201021869,91.98190998465427,-0.13418988246736774
TaskDec Robust model_8,mountain,sed,BEV,0.7,76.12022351938221,70.3354366985676,5.7847868208146025
TaskDec Robust model_8,mountain,bus,3D,0.3,54.7522457450757,62.770121077896015,-8.017875332820317
TaskDec Robust model_8,mountain,bus,3D,0.5,48.93616640282899,58.63868998244516,-9.70252357961617
TaskDec Robust model_8,mountain,bus,3D,0.7,9.642648469798514,17.87936282457588,-8.236714354777368
TaskDec Robust model_8,mountain,bus,BEV,0.3,54.7522457450757,62.81632755638571,-8.064081811310011
TaskDec Robust model_8,mountain,bus,BEV,0.5,53.95787682010281,62.34393124720492,-8.38605442710211
TaskDec Robust model_8,mountain,bus,BEV,0.7,28.198891610515325,40.825571448391415,-12.62667983787609
TaskDec Robust model_8,university,sed,3D,0.3,69.71482229809985,72.46310754511738,-2.7482852470175345
TaskDec Robust model_8,university,sed,3D,0.5,44.825563670494326,43.654345636383454,1.171218034110872
TaskDec Robust model_8,university,sed,3D,0.7,3.6501235418033495,5.918686971946433,-2.2685634301430833
TaskDec Robust model_8,university,sed,BEV,0.3,70.33792151048114,75.05350307985908,-4.715581569377946
TaskDec Robust model_8,university,sed,BEV,0.5,66.30071309097198,68.77298567749861,-2.4722725865266284
TaskDec Robust model_8,university,sed,BEV,0.7,32.90058937632239,32.52734026072008,0.3732491156023059
TaskDec Robust model_8,university,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust model_8,university,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust model_8,university,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust model_8,university,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust model_8,university,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust model_8,university,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust model_8,day,sed,3D,0.3,76.98094575478204,77.14190080374229,-0.16095504896024693
TaskDec Robust model_8,day,sed,3D,0.5,54.80057413448246,54.75598286987021,0.044591264612250825
TaskDec Robust model_8,day,sed,3D,0.7,11.389815851395333,12.594213477752811,-1.204397626357478
TaskDec Robust model_8,day,sed,BEV,0.3,79.63017864327006,79.83859234146277,-0.2084136981927145
TaskDec Robust model_8,day,sed,BEV,0.5,74.03454117521959,74.1060258863607,-0.07148471114111032
TaskDec Robust model_8,day,sed,BEV,0.7,45.35147919242672,45.140982188209506,0.21049700421721695
TaskDec Robust model_8,day,bus,3D,0.3,54.70867342497902,56.9292882026023,-2.2206147776232825
TaskDec Robust model_8,day,bus,3D,0.5,27.13911124627275,27.719277309777674,-0.5801660635049224
TaskDec Robust model_8,day,bus,3D,0.7,4.058133871308672,6.711469281739466,-2.6533354104307936
TaskDec Robust model_8,day,bus,BEV,0.3,58.511859440058544,60.21894965556813,-1.707090215509588
TaskDec Robust model_8,day,bus,BEV,0.5,44.10517623498275,44.76612474412965,-0.6609485091468983
TaskDec Robust model_8,day,bus,BEV,0.7,14.974547877345238,16.6243848839265,-1.6498370065812615
TaskDec Robust model_8,night,sed,3D,0.3,70.21062844873552,70.67299438396955,-0.4623659352340326
TaskDec Robust model_8,night,sed,3D,0.5,45.7901437812197,46.58593243169625,-0.7957886504765526
TaskDec Robust model_8,night,sed,3D,0.7,10.480493465077956,11.23791429710876,-0.7574208320308049
TaskDec Robust model_8,night,sed,BEV,0.3,73.51650834213319,73.91598674452821,-0.39947840239501886
TaskDec Robust model_8,night,sed,BEV,0.5,63.93929577996007,66.84370892725146,-2.904413147291386
TaskDec Robust model_8,night,sed,BEV,0.7,40.04250472314637,40.7247944433854,-0.6822897202390266
TaskDec Robust model_8,night,bus,3D,0.3,59.09280578596342,60.36562791309061,-1.272822127127192
TaskDec Robust model_8,night,bus,3D,0.5,34.952542713212424,36.95414581651178,-2.0016031032993595
TaskDec Robust model_8,night,bus,3D,0.7,9.03459969809214,11.795749564263,-2.761149866170859
TaskDec Robust model_8,night,bus,BEV,0.3,75.75656747928302,75.85685730060533,-0.10028982132230624
TaskDec Robust model_8,night,bus,BEV,0.5,59.67303687423947,62.501625521904444,-2.828588647664972
TaskDec Robust model_8,night,bus,BEV,0.7,23.49970098175184,25.94431296741182,-2.4446119856599786
TaskDec Robust model_8,normal,sed,3D,0.3,73.80185318873852,74.13846385475061,-0.336610666012092
TaskDec Robust model_8,normal,sed,3D,0.5,49.83673659929322,49.62937192191424,0.20736467737897613
TaskDec Robust model_8,normal,sed,3D,0.7,7.043406403209413,7.41858471823177,-0.37517831502235754
TaskDec Robust model_8,normal,sed,BEV,0.3,76.49397078980397,76.93696403582551,-0.442993246021544
TaskDec Robust model_8,normal,sed,BEV,0.5,70.28207426998738,70.65476501087757,-0.3726907408901923
TaskDec Robust model_8,normal,sed,BEV,0.7,37.17911192685928,36.37259408289393,0.8065178439653451
TaskDec Robust model_8,normal,bus,3D,0.3,50.36660201795495,53.28396691757169,-2.917364899616736
TaskDec Robust model_8,normal,bus,3D,0.5,22.35294523482205,23.932995588579942,-1.5800503537578905
TaskDec Robust model_8,normal,bus,3D,0.7,2.3133510904662207,5.728362594412192,-3.4150115039459714
TaskDec Robust model_8,normal,bus,BEV,0.3,56.14833324838061,57.35129446247801,-1.2029612140973995
TaskDec Robust model_8,normal,bus,BEV,0.5,35.8228834629163,36.91333613194176,-1.09045266902546
TaskDec Robust model_8,normal,bus,BEV,0.7,8.801477496376508,11.30274464241066,-2.5012671460341522
TaskDec Robust model_8,overcast,sed,3D,0.3,82.49171419634708,82.35468228208515,0.13703191426192518
TaskDec Robust model_8,overcast,sed,3D,0.5,56.875385207246055,53.37664815403531,3.4987370532107462
TaskDec Robust model_8,overcast,sed,3D,0.7,7.362174129882962,6.298901277641798,1.0632728522411634
TaskDec Robust model_8,overcast,sed,BEV,0.3,89.1816576395691,89.36570822189952,-0.18405058233042837
TaskDec Robust model_8,overcast,sed,BEV,0.5,81.74163583665779,81.98155331823098,-0.23991748157318682
TaskDec Robust model_8,overcast,sed,BEV,0.7,45.46139101570007,46.16740589274425,-0.7060148770441756
TaskDec Robust model_8,overcast,bus,3D,0.3,70.95992638079058,75.32582793213054,-4.3659015513399595
TaskDec Robust model_8,overcast,bus,3D,0.5,49.292056959256634,47.04012126011879,2.251935699137846
TaskDec Robust model_8,overcast,bus,3D,0.7,5.095436728571379,8.177121394765297,-3.081684666193919
TaskDec Robust model_8,overcast,bus,BEV,0.3,73.51451057884681,81.67069508532919,-8.156184506482376
TaskDec Robust model_8,overcast,bus,BEV,0.5,60.99170957641373,54.739976399475886,6.251733176937847
TaskDec Robust model_8,overcast,bus,BEV,0.7,19.820770470617934,21.953597635504902,-2.1328271648869688
TaskDec Robust model_8,fog,sed,3D,0.3,92.14223498496365,92.25503949710469,-0.11280451214103948
TaskDec Robust model_8,fog,sed,3D,0.5,80.30816966881682,80.54989713755023,-0.24172746873341566
TaskDec Robust model_8,fog,sed,3D,0.7,37.17277306931289,38.988782336889166,-1.816009267576277
TaskDec Robust model_8,fog,sed,BEV,0.3,94.78378298774011,94.91345109202213,-0.12966810428201825
TaskDec Robust model_8,fog,sed,BEV,0.5,94.64652924316657,94.78265074487796,-0.13612150171138637
TaskDec Robust model_8,fog,sed,BEV,0.7,82.50409696305086,79.65763412163979,2.8464628414110678
TaskDec Robust model_8,fog,bus,3D,0.3,0.0,0.0,0.0
TaskDec Robust model_8,fog,bus,3D,0.5,0.0,0.0,0.0
TaskDec Robust model_8,fog,bus,3D,0.7,0.0,0.0,0.0
TaskDec Robust model_8,fog,bus,BEV,0.3,0.0,0.0,0.0
TaskDec Robust model_8,fog,bus,BEV,0.5,0.0,0.0,0.0
TaskDec Robust model_8,fog,bus,BEV,0.7,0.0,0.0,0.0
TaskDec Robust model_8,rain,sed,3D,0.3,66.09514532307958,66.3666834828411,-0.2715381597615192
TaskDec Robust model_8,rain,sed,3D,0.5,47.77558850737087,46.85401943672793,0.9215690706429385
TaskDec Robust model_8,rain,sed,3D,0.7,16.68756522587172,17.18058831482299,-0.4930230889512721
TaskDec Robust model_8,rain,sed,BEV,0.3,69.03029064700704,69.15170618976515,-0.12141554275811473
TaskDec Robust model_8,rain,sed,BEV,0.5,61.659647254280394,62.269378265348685,-0.6097310110682912
TaskDec Robust model_8,rain,sed,BEV,0.7,44.0231103919287,43.52263057534297,0.5004798165857238
TaskDec Robust model_8,rain,bus,3D,0.3,3.6134137376659234,7.893203954541796,-4.279790216875872
TaskDec Robust model_8,rain,bus,3D,0.5,0.7247386759581882,2.4840301974448318,-1.7592915214866436
TaskDec Robust model_8,rain,bus,3D,0.7,0.0594883997620464,0.0,0.0594883997620464
TaskDec Robust model_8,rain,bus,BEV,0.3,3.6134137376659234,7.893203954541796,-4.279790216875872
TaskDec Robust model_8,rain,bus,BEV,0.5,1.240809009361163,7.893203954541796,-6.652394945180633
TaskDec Robust model_8,rain,bus,BEV,0.7,0.4878048780487805,0.7998099461514095,-0.31200506810262907
TaskDec Robust model_8,sleet,sed,3D,0.3,72.51168739778736,70.42968503556456,2.082002362222795
TaskDec Robust model_8,sleet,sed,3D,0.5,47.59800576718371,44.04536377990363,3.552641987280076
TaskDec Robust model_8,sleet,sed,3D,0.7,7.797772286010908,8.332399706694844,-0.5346274206839352
TaskDec Robust model_8,sleet,sed,BEV,0.3,76.46024513820993,74.00247266003682,2.457772478173112
TaskDec Robust model_8,sleet,sed,BEV,0.5,65.73288983698787,64.29971942503285,1.4331704119550182
TaskDec Robust model_8,sleet,sed,BEV,0.7,39.69151386449413,40.477166488231234,-0.7856526237371071
TaskDec Robust model_8,sleet,bus,3D,0.3,53.22033547335917,59.549548818902096,-6.329213345542925
TaskDec Robust model_8,sleet,bus,3D,0.5,37.18875563375033,38.831956170888624,-1.6432005371382914
TaskDec Robust model_8,sleet,bus,3D,0.7,3.5681202088067834,8.738664961928992,-5.170544753122208
TaskDec Robust model_8,sleet,bus,BEV,0.3,56.68349951556767,60.54280667676293,-3.859307161195261
TaskDec Robust model_8,sleet,bus,BEV,0.5,45.27038995494537,50.64507343794078,-5.374683482995408
TaskDec Robust model_8,sleet,bus,BEV,0.7,15.096964556927258,22.174883595120217,-7.0779190381929595
TaskDec Robust model_8,lightsnow,sed,3D,0.3,90.26859786625086,88.23847406405349,2.030123802197366
TaskDec Robust model_8,lightsnow,sed,3D,0.5,63.699360944265784,59.251436881905306,4.447924062360478
TaskDec Robust model_8,lightsnow,sed,3D,0.7,11.420026241527562,10.848713360826416,0.5713128807011465
TaskDec Robust model_8,lightsnow,sed,BEV,0.3,90.67571868743038,90.85357079684266,-0.17785210941228513
TaskDec Robust model_8,lightsnow,sed,BEV,0.5,90.08609635823257,87.9794133975015,2.1066829607310638
TaskDec Robust model_8,lightsnow,sed,BEV,0.7,67.76757929402518,67.89478918337454,-0.12720988934935917
TaskDec Robust model_8,lightsnow,bus,3D,0.3,90.38080305455533,88.25935219842833,2.121450856126998
TaskDec Robust model_8,lightsnow,bus,3D,0.5,74.77874914909103,70.81127016589451,3.9674789831965143
TaskDec Robust model_8,lightsnow,bus,3D,0.7,37.89561872115863,39.85807168093349,-1.9624529597748648
TaskDec Robust model_8,lightsnow,bus,BEV,0.3,94.79726426359369,94.46301987468712,0.33424438890656916
TaskDec Robust model_8,lightsnow,bus,BEV,0.5,88.99510344512782,91.02288067610948,-2.0277772309816555
TaskDec Robust model_8,lightsnow,bus,BEV,0.7,70.58323183637705,69.53403189422211,1.0491999421549423
TaskDec Robust model_8,heavysnow,sed,3D,0.3,63.75020991693734,63.60797021105265,0.14223970588468404
TaskDec Robust model_8,heavysnow,sed,3D,0.5,49.26331149456047,49.52424782762442,-0.2609363330639525
TaskDec Robust model_8,heavysnow,sed,3D,0.7,14.687762144903774,16.6205910527445,-1.9328289078407277
TaskDec Robust model_8,heavysnow,sed,BEV,0.3,66.08037707046245,63.89596450476439,2.1844125656980538
TaskDec Robust model_8,heavysnow,sed,BEV,0.5,61.366684588442865,61.279116602695694,0.08756798574717095
TaskDec Robust model_8,heavysnow,sed,BEV,0.7,39.39686452460515,42.616778269169906,-3.2199137445647565
TaskDec Robust model_8,heavysnow,bus,3D,0.3,67.70841146265994,68.20418622088357,-0.49577475822363226
TaskDec Robust model_8,heavysnow,bus,3D,0.5,32.351739340990434,32.550531908424915,-0.19879256743448082
TaskDec Robust model_8,heavysnow,bus,3D,0.7,7.766991098567737,7.825995971587418,-0.05900487301968127
TaskDec Robust model_8,heavysnow,bus,BEV,0.3,87.34995399677153,87.51376457522746,-0.16381057845592295
TaskDec Robust model_8,heavysnow,bus,BEV,0.5,79.59518803714654,79.69984775555656,-0.10465971841001931
TaskDec Robust model_8,heavysnow,bus,BEV,0.7,31.55649483450482,29.589559826906587,1.9669350075982344
DecControlled Strong resume model_16,all,sed,3D,0.3,74.41710604426504,74.97794695657676,-0.5608409123117184
DecControlled Strong resume model_16,all,sed,3D,0.5,51.77837719944193,52.09162529168767,-0.31324809224574324
DecControlled Strong resume model_16,all,sed,3D,0.7,12.007433654657923,11.854227787775777,0.15320586688214632
DecControlled Strong resume model_16,all,sed,BEV,0.3,77.26243862389002,77.84756800138433,-0.5851293774943116
DecControlled Strong resume model_16,all,sed,BEV,0.5,71.1914616667016,71.70175872066424,-0.5102970539626455
DecControlled Strong resume model_16,all,sed,BEV,0.7,44.58253300337848,43.2084463511566,1.3740866522218766
DecControlled Strong resume model_16,all,bus,3D,0.3,58.85080627317405,58.12835520133631,0.7224510718377388
DecControlled Strong resume model_16,all,bus,3D,0.5,32.27241957159417,31.055836725253055,1.2165828463411152
DecControlled Strong resume model_16,all,bus,3D,0.7,8.54388679022165,7.93057570170773,0.6133110885139201
DecControlled Strong resume model_16,all,bus,BEV,0.3,67.52803706938201,67.85341563441995,-0.32537856503793705
DecControlled Strong resume model_16,all,bus,BEV,0.5,50.0167962797181,53.20653519852178,-3.189738918803677
DecControlled Strong resume model_16,all,bus,BEV,0.7,21.75204947511881,20.853579642957946,0.8984698321608633
DecControlled Strong resume model_16,urban,sed,3D,0.3,77.79494876951136,78.21530346687796,-0.4203546973665908
DecControlled Strong resume model_16,urban,sed,3D,0.5,57.21193562877628,57.069269146190074,0.14266648258620762
DecControlled Strong resume model_16,urban,sed,3D,0.7,15.934206702292572,14.436119359295468,1.4980873429971044
DecControlled Strong resume model_16,urban,sed,BEV,0.3,80.79157759874718,81.14274190212569,-0.35116430337851057
DecControlled Strong resume model_16,urban,sed,BEV,0.5,74.29696381984051,74.76960621471763,-0.4726423948771128
DecControlled Strong resume model_16,urban,sed,BEV,0.7,50.87174156899087,50.836694047562126,0.03504752142874423
DecControlled Strong resume model_16,urban,bus,3D,0.3,90.04268164132323,86.24622015391492,3.7964614874083082
DecControlled Strong resume model_16,urban,bus,3D,0.5,54.10916757964019,45.14661479140337,8.96255278823682
DecControlled Strong resume model_16,urban,bus,3D,0.7,21.26573277904324,13.19080014789471,8.074932631148531
DecControlled Strong resume model_16,urban,bus,BEV,0.3,90.4510685533485,88.53903758982509,1.9120309635234207
DecControlled Strong resume model_16,urban,bus,BEV,0.5,84.06687678893636,82.30261788411943,1.764258904816927
DecControlled Strong resume model_16,urban,bus,BEV,0.7,45.569990690683085,38.80794482057661,6.762045870106476
DecControlled Strong resume model_16,highway,sed,3D,0.3,82.68462891435485,81.45046674612678,1.2341621682280675
DecControlled Strong resume model_16,highway,sed,3D,0.5,55.14086989237538,55.73026706875257,-0.5893971763771901
DecControlled Strong resume model_16,highway,sed,3D,0.7,5.373020708233182,6.244769341412074,-0.8717486331788926
DecControlled Strong resume model_16,highway,sed,BEV,0.3,85.41340503708165,84.34393180859784,1.069473228483801
DecControlled Strong resume model_16,highway,sed,BEV,0.5,79.36114021350596,78.05297775458348,1.3081624589224816
DecControlled Strong resume model_16,highway,sed,BEV,0.7,41.96339550892388,41.99861999751438,-0.03522448859050087
DecControlled Strong resume model_16,highway,bus,3D,0.3,56.00563775252409,56.79300374524857,-0.7873659927244816
DecControlled Strong resume model_16,highway,bus,3D,0.5,30.36230176241898,29.334711576873406,1.0275901855455736
DecControlled Strong resume model_16,highway,bus,3D,0.7,7.733774721817493,8.114078627460296,-0.38030390564280303
DecControlled Strong resume model_16,highway,bus,BEV,0.3,67.90469590956899,68.39847864916388,-0.4937827395948915
DecControlled Strong resume model_16,highway,bus,BEV,0.5,47.96792881798054,51.451891907410385,-3.4839630894298423
DecControlled Strong resume model_16,highway,bus,BEV,0.7,18.8103152591229,18.690332636240395,0.11998262288250316
DecControlled Strong resume model_16,countryside,sed,3D,0.3,62.17617737873782,65.56484751745663,-3.3886701387188083
DecControlled Strong resume model_16,countryside,sed,3D,0.5,32.776433359794794,43.50148816290062,-10.725054803105827
DecControlled Strong resume model_16,countryside,sed,3D,0.7,7.780107191202198,6.530115388438913,1.2499918027632848
DecControlled Strong resume model_16,countryside,sed,BEV,0.3,66.05582125153597,69.847527648194,-3.7917063966580287
DecControlled Strong resume model_16,countryside,sed,BEV,0.5,57.61966754580536,60.368185366711856,-2.7485178209064927
DecControlled Strong resume model_16,countryside,sed,BEV,0.7,24.310193851794793,27.25403185255677,-2.9438380007619784
DecControlled Strong resume model_16,countryside,bus,3D,0.3,31.424689851938055,32.68170426065163,-1.257014408713573
DecControlled Strong resume model_16,countryside,bus,3D,0.5,19.739588200479705,15.098722415795587,4.640865784684118
DecControlled Strong resume model_16,countryside,bus,3D,0.7,3.8233014724877292,1.9744483159117305,1.8488531565759987
DecControlled Strong resume model_16,countryside,bus,BEV,0.3,36.03589503616062,36.0397184999518,-0.0038234637911855884
DecControlled Strong resume model_16,countryside,bus,BEV,0.5,23.2461416713687,20.90592334494773,2.3402183264209704
DecControlled Strong resume model_16,countryside,bus,BEV,0.7,14.82055931172836,10.73170731707317,4.08885199465519
DecControlled Strong resume model_16,alleyway,sed,3D,0.3,38.176328016925595,39.07215294721143,-0.8958249302858334
